,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
0,JHS,John Hancock Income Securities Trust Common Stock,"John Hancock Income Securities Trust is a closed ended fixed income mutual fund launched and managed by John Hancock Investment Management LLC. It is co-managed by John Hancock Asset Management. The fund invests in the fixed income markets of United States. It invests primarily in corporate and government bonds with average maturity of 7.57 years. The fund benchmarks the performance of its portfolios against the Lehman Brothers Government/ Credit Bond Index. John Hancock Income Securities Trust was formed in February 14, 1973 and is domiciled in United States.",Mr. Howard C. Greene C.F.A.,Asset Management - Income,11.2999,USD,131605415,https://images.financialmodelingprep.com/symbol/JHS.png,13690,6.93,-0.0101,20501,0,18911238,"[{'period': '2024', 'revenue': 19.18, 'unit': 'M', 'net_profit': 18.91}, {'period': '2023', 'revenue': 10970.0, 'unit': 'K', 'net_profit': 273.29}, {'period': '2022', 'revenue': -42.0, 'unit': 'M', 'net_profit': -42.26}, {'period': '2021', 'revenue': 10.0, 'unit': 'M', 'net_profit': 9.67}]","[{'period': ""Q4 '24"", 'revenue': 6.45, 'unit': 'M', 'net_profit': 7.58}, {'period': ""Q2 '24"", 'revenue': 4.01, 'unit': 'M', 'net_profit': 11.33}, {'period': ""Q4 '23"", 'revenue': 5.56, 'unit': 'M', 'net_profit': -10.97}, {'period': ""Q2 '23"", 'revenue': 5.4, 'unit': 'M', 'net_profit': 11.25}, {'period': ""Q4 '22"", 'revenue': -2.34, 'unit': 'M', 'net_profit': -17.44}, {'period': ""Q2 '22"", 'revenue': 4.02, 'unit': 'M', 'net_profit': -24.82}]",1.62,1.62,233985790,10722185,17475,92873178,3336345,230614164,1469867,17475,5411716,1,68.19867978586771,67.93617021276596,"[0.1318, 0.368]","['2025-03-13', '1987-01-12']",__nan__,0.3969180265177642
1,JHX,James Hardie Industries plc American Depositary Shares (Ireland),"James Hardie Industries plc, together with its subsidiaries, manufactures and sells fiber cement, fiber gypsum, and cement bonded building products for interior and exterior building construction applications primarily in the United States, Australia, Europe, New Zealand, the Philippines, and Canada. The company operates through three segments: North America Fiber Cement, Asia Pacific Fiber Cement, and Europe Building Products. It offers fiber cement interior linings, exterior siding products, and related accessories; and various fiber cement building materials for a range of applications, including external siding, internal walls, floors, ceilings, soffits, trim, fences, and facades. The company also provides fiber gypsum and cement-bonded boards for applications, such as timber frame construction, dry lining, DIY, and structural fire protection. Its products are used in various markets comprising new residential construction and commercial construction markets. James Hardie Industries plc was founded in 1888 and is based in Dublin, Ireland.",Mr. Aaron M. Erter,Construction Materials,24.73,USD,10628634958,https://images.financialmodelingprep.com/symbol/JHX.png,2272154,24.49,-0.52,2334098,976072436,510200000,"[{'period': '2024', 'revenue': 3940.0, 'unit': 'M', 'net_profit': 510.2}, {'period': '2023', 'revenue': 3780.0, 'unit': 'M', 'net_profit': 512.0}, {'period': '2022', 'revenue': 3610.0, 'unit': 'M', 'net_profit': 459.1}, {'period': '2021', 'revenue': 2910.0, 'unit': 'M', 'net_profit': 262.8}]","[{'period': ""Q3 '25"", 'revenue': 953.3, 'unit': 'M', 'net_profit': 141.7}, {'period': ""Q2 '25"", 'revenue': 960.8, 'unit': 'M', 'net_profit': 83.4}, {'period': ""Q1 '25"", 'revenue': 990.97, 'unit': 'M', 'net_profit': 155.3}, {'period': ""Q4 '24"", 'revenue': 1000.0, 'unit': 'M', 'net_profit': 55.6}, {'period': ""Q3 '24"", 'revenue': 986.33, 'unit': 'M', 'net_profit': 145.1}, {'period': ""Q2 '24"", 'revenue': 998.8, 'unit': 'M', 'net_profit': 151.7}]",1.16,1.16,4912600000,1428400000,365000000,3053700000,371200000,29400000,797700000,365000000,464900000,0.0447792520063938,-0.003515625,0.008695652173913052,"[0.3, 0.25]","['2022-05-26', '2001-12-03']",__nan__,0.6216056670602125
2,JIH,Juniper Industrial Holdings Inc. Class A Common Stock,,,,,,,,,,,,-2167955,-2786637,"[{'period': '2020', 'revenue': 0.0, 'unit': 'M', 'net_profit': -2.79}]","[{'period': ""Q1 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -30.12}, {'period': ""Q2 '20"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -207.23}, {'period': ""Q1 '20"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.19}]",0.0,0.0,349398602,1925699,1789687,16270296,0,0,4195296,1789687,-991698,0,0.0,0.0,__nan__,__nan__,__nan__,0.0465665744134832
3,JILL,J. Jill Inc. Common Stock,"J.Jill, Inc. operates as an omnichannel retailer for women's apparel under the J.Jill brand in the United States. The company offers knit and woven tops, bottoms, and dresses, as well as sweaters and outerwear; footwear; and accessories, including scarves, jewelry, and hosiery. The company markets its products through retail stores, website, and catalogs. As of March 22, 2022, it operated 253 stores. The company was founded in 1959 and is headquartered in Quincy, Massachusetts.",Ms. Mary Ellen Coyne,Apparel - Retail,16.92,USD,258588360,https://images.financialmodelingprep.com/symbol/JILL.png,117968,6.48,-0.3,37631,75702000,39483000,"[{'period': '2024', 'revenue': 610.86, 'unit': 'M', 'net_profit': 39.48}, {'period': '2023', 'revenue': 604.66, 'unit': 'M', 'net_profit': 36.2}, {'period': '2022', 'revenue': 615.27, 'unit': 'M', 'net_profit': 42.17}, {'period': '2021', 'revenue': 585.21, 'unit': 'M', 'net_profit': -28.14}]","[{'period': ""Q4 '24"", 'revenue': 142.84, 'unit': 'M', 'net_profit': 2.25}, {'period': ""Q3 '24"", 'revenue': 151.26, 'unit': 'M', 'net_profit': 12.35}, {'period': ""Q2 '24"", 'revenue': 155.24, 'unit': 'M', 'net_profit': 8.19}, {'period': ""Q1 '24"", 'revenue': 161.51, 'unit': 'M', 'net_profit': 16.7}, {'period': ""Q4 '23"", 'revenue': 149.45, 'unit': 'M', 'net_profit': 4.77}, {'period': ""Q3 '23"", 'revenue': 150.12, 'unit': 'M', 'net_profit': 11.62}]",2.64,2.61,417699000,122030000,35427000,311930000,5298000,0,127108000,35427000,50769000,-0.23586591163734366,0.09066047899229303,0.03125000000000003,"[0.08, 1.15]","['2025-04-02', '2019-03-18']",__nan__,0.7467817734780309
4,JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),"JinkoSolar Holding Co., Ltd., together with its subsidiaries, engages in the design, development, production, and marketing of photovoltaic products. The company offers solar modules, silicon wafers, solar cells, recovered silicon materials, and silicon ingots. It also provides solar system integration services; and develops commercial solar power projects. The company sells its products to distributors, project developers, system integrators, and manufacturers of solar power products under the JinkoSolar brand. As of March 31, 2022, it had an integrated annual capacity of 40 gigawatts (GW) for mono wafers; 40.0 GW for solar cells; and 50.0 GW for solar modules. The company has operations in the People's Republic of China, the United States, Mexico, Australia, Japan, United Arab Emirates, Turkey, Jordan, Vietnam, Egypt, Spain, and Germany. JinkoSolar Holding Co., Ltd. was founded in 2006 and is based in Shangrao, the People's Republic of China.",Mr. Xiande  Li,Solar,19.1,USD,246640191,https://images.financialmodelingprep.com/symbol/JKS.png,938057,-3.82,0.14,639831,5834982000,57545000,"[{'period': '2024', 'revenue': 92260.0, 'unit': 'M', 'net_profit': 57.55}, {'period': '2023', 'revenue': 118.68, 'unit': 'B', 'net_profit': 3.45}, {'period': '2022', 'revenue': 83130.0, 'unit': 'M', 'net_profit': 620.51}, {'period': '2021', 'revenue': 40830.0, 'unit': 'M', 'net_profit': 721.02}]","[{'period': ""Q1 '25"", 'revenue': 1910.0, 'unit': 'M', 'net_profit': -181.67}, {'period': ""Q4 '24"", 'revenue': 2830.0, 'unit': 'M', 'net_profit': -64.9}, {'period': ""Q3 '24"", 'revenue': 24510.0, 'unit': 'M', 'net_profit': 22.53}, {'period': ""Q2 '24"", 'revenue': 24050.0, 'unit': 'M', 'net_profit': -100.65}, {'period': ""Q1 '24"", 'revenue': 23040.0, 'unit': 'M', 'net_profit': 609.4}, {'period': ""Q4 '23"", 'revenue': 32830.0, 'unit': 'M', 'net_profit': 29.32}]",4.16,-20.0,124880358000,68865057000,27737976000,90560143000,17398935000,2021175000,54399778000,27737976000,0,-0.6537222069672256,-0.9833079183615219,-0.9316800788306784,"[1.48, 1.48]","['2024-08-15', '2023-11-22']",__nan__,0.7251752353240372
5,JLL,Jones Lang LaSalle Incorporated Common Stock,"Jones Lang LaSalle Incorporated, a professional services company, provides real estate and investment management services in Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company offers a range of real estate services, including agency leasing and tenant representation services; and capital market services, such as debt advisory, loan sales, equity advisory, loan servicing, merger and acquisition, corporate advisory, and investment sales and advisory services. It also provides on-site management services for office, industrial, retail, multifamily residential, and specialty properties; integrated facilities management services; designing, building, management, and consulting services to tenants of leased space, owners in self-occupied buildings, and owners of real estate investments; and advisory, consulting, valuation, and energy and sustainability services. In addition, the company offers investment management services to institutional and retail investors, including high-net-worth individuals. It provides its services to real estate owners, occupiers, investors, and developers for various property types, including cultural, educational, government, healthcare, laboratory, hotel, hospitality, and sports facilities; industrial and warehouse, office, and residential properties; retail and shopping malls; critical environment, data, transportation, and sort and fulfillment centers; infrastructure projects; and military housings. The company was formerly known as LaSalle Partners Incorporated and changed its name to Jones Lang LaSalle Incorporated in March 1999. Jones Lang LaSalle Incorporated was incorporated in 1997 and is headquartered in Chicago, Illinois.",Mr. Christian  Ulbrich,Real Estate - Services,228.76,USD,10860152240,https://images.financialmodelingprep.com/symbol/JLL.png,387065,20.68,-2.66,470868,1147000000,546800000,"[{'period': '2024', 'revenue': 23430.0, 'unit': 'M', 'net_profit': 546.8}, {'period': '2023', 'revenue': 20760.0, 'unit': 'M', 'net_profit': 225.4}, {'period': '2022', 'revenue': 20860.0, 'unit': 'M', 'net_profit': 654.5}, {'period': '2021', 'revenue': 19370.0, 'unit': 'M', 'net_profit': 961.6}]","[{'period': ""Q1 '25"", 'revenue': 5750.0, 'unit': 'M', 'net_profit': 55.3}, {'period': ""Q4 '24"", 'revenue': 6810.0, 'unit': 'M', 'net_profit': 241.2}, {'period': ""Q3 '24"", 'revenue': 5870.0, 'unit': 'M', 'net_profit': 155.1}, {'period': ""Q2 '24"", 'revenue': 5630.0, 'unit': 'M', 'net_profit': 84.4}, {'period': ""Q1 '24"", 'revenue': 5120.0, 'unit': 'M', 'net_profit': 66.1}, {'period': ""Q4 '23"", 'revenue': 5880.0, 'unit': 'M', 'net_profit': 172.4}]",11.51,11.3,16763800000,7478500000,416300000,9868700000,6470800000,812700000,7144500000,416300000,599800000,0.2527304499781564,1.4259094942324757,1.4334038054968286,"[0.43, 0.25]","['2019-11-14', '2005-09-13']",__nan__,0.5886911082212863
6,JLS,Nuveen Mortgage and Income Fund,"Nuveen Mortgage and Income Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC, Nuveen Asset Management, LLC, and Wellington Management Company LLP. It invests in the fixed income markets of the United States. The fund invests in undervalued mortgage-backed securities consisting primarily of non-agency residential mortgage-backed securities and commercial mortgage-backed securities with a favorable total return potential. It seeks to invest in below investment grade securities. The fund employs fundamental analysis with a focus on bottom-up stock picking approach based on rigorous analysis of the credit performance of the mortgage loan portfolios underlying the MBS, security structure characteristics such as the priority of payment, credit enhancement and default patterns of underlying loans, and the relative financial strength of the mortgage loan servicer to create its portfolio. It benchmarks the performance of its portfolio against Barclays Capital U.S. Aggregate Bond Index. It was formerly known as Nuveen Mortgage Opportunity Term Fund. Nuveen Mortgage and Income Fund was formed on September 10, 2009 and is domiciled in the United States.",Mr. Aashh  Parekh CFA,Asset Management - Income,18.08,USD,99017470,https://images.financialmodelingprep.com/symbol/JLS.png,22331,7.38,-0.01,13063,15704831,13428397,"[{'period': '2024', 'revenue': 13.68, 'unit': 'M', 'net_profit': 13.43}, {'period': '2023', 'revenue': 12.4, 'unit': 'M', 'net_profit': 8.19}, {'period': '2022', 'revenue': -12.28, 'unit': 'M', 'net_profit': -12.52}, {'period': '2021', 'revenue': 5.64, 'unit': 'M', 'net_profit': 5.44}]","[{'period': ""Q4 '24"", 'revenue': 7.21, 'unit': 'M', 'net_profit': 4.86}, {'period': ""Q2 '24"", 'revenue': 6.33, 'unit': 'M', 'net_profit': 8.57}, {'period': ""Q4 '23"", 'revenue': 6.97, 'unit': 'M', 'net_profit': 3.77}, {'period': ""Q2 '23"", 'revenue': 5.43, 'unit': 'M', 'net_profit': 4.42}, {'period': ""Q4 '22"", 'revenue': 3.79, 'unit': 'M', 'net_profit': 1.24}, {'period': ""Q2 '22"", 'revenue': 3.38, 'unit': 'M', 'net_profit': 5.49}]",0.0,0.0,139453873,1092744,1092744,32930156,693513,138734829,0,0,15155795,0.44434684562474536,0.6393334892696905,-1.0,"[0.1535, 0.1725]","['2025-05-15', '2010-02-10']",__nan__,0.236136546741875
7,JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,"Jumia Technologies AG operates an e-commerce platform in West Africa, North Africa, East and South Africa, Europe, the United Arab Emirates, and internationally. The company's platform consists of marketplace that connects sellers with consumers; logistics service that enables the shipment and delivery of packages from sellers to consumers; and payment service, which facilitates transactions to participants active on the company's platform in selected markets. Its marketplace offers various products in a range of categories, such as fashion and apparel, beauty and personal care, home and living, fast moving consumer goods, smartphones, and other electronics, as well as access to various services, including restaurant food delivery, airtime recharge, and utility bills payment services. The company was formerly known as Africa Internet Holding GmbH and changed its name to Jumia Technologies AG in January 2019. Jumia Technologies AG was incorporated in 2012 and is headquartered in Berlin, Germany.",Mr. Francis  Dufay,Specialty Retail,3.05,USD,186755807,https://images.financialmodelingprep.com/symbol/JMIA.png,3048598,-4.84,-0.09,1273388,-85632000,-99086000,"[{'period': '2024', 'revenue': 167.49, 'unit': 'M', 'net_profit': -99.09}, {'period': '2023', 'revenue': 186.4, 'unit': 'M', 'net_profit': -104.16}, {'period': '2022', 'revenue': 221.88, 'unit': 'M', 'net_profit': -237.84}, {'period': '2021', 'revenue': 177.93, 'unit': 'M', 'net_profit': -226.79}]","[{'period': ""Q1 '25"", 'revenue': 36.26, 'unit': 'M', 'net_profit': -16.71}, {'period': ""Q4 '24"", 'revenue': 45.69, 'unit': 'M', 'net_profit': -19.53}, {'period': ""Q3 '24"", 'revenue': 36.43, 'unit': 'M', 'net_profit': -16.9}, {'period': ""Q2 '24"", 'revenue': 36.47, 'unit': 'M', 'net_profit': -22.0}, {'period': ""Q1 '24"", 'revenue': 48.89, 'unit': 'M', 'net_profit': -40.65}, {'period': ""Q4 '23"", 'revenue': 59.41, 'unit': 'M', 'net_profit': -17.64}]",-1.62,-1.62,192072000,169331000,133945000,105786000,19728000,0,95716000,55360000,-60881000,0.004001116590676468,0.04866785079928952,-0.5728155339805826,__nan__,__nan__,__nan__,0.5507622141696864
8,JMM,Nuveen Multi-Market Income Fund (MA),"Nuveen Multi-Market Income Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund seeks to invest in securities of companies operating across diversified sectors. It primarily invests in investment grade debt securities such as U.S. agency and privately issued mortgage-backed securities, corporate debt securities, and asset-backed securities. The fund was formerly known as American Income Fund, Inc. Nuveen Multi-Market Income Fund was formed on December 30, 1988 and is domiciled in the United States.","Mr. John T. Fruit C.F.A., CFA",Asset Management - Income,6.18,USD,58477323,https://images.financialmodelingprep.com/symbol/JMM.png,7885,20.6,0,4892,0,3753942,"[{'period': '2023', 'revenue': 4.62, 'unit': 'M', 'net_profit': 3.75}, {'period': '2022', 'revenue': 1.82, 'unit': 'M', 'net_profit': 1.57}, {'period': '2021', 'revenue': -8.34, 'unit': 'M', 'net_profit': -8.57}, {'period': '2020', 'revenue': 6.53, 'unit': 'M', 'net_profit': 6.32}]","[{'period': ""Q2 '24"", 'revenue': 2.61, 'unit': 'M', 'net_profit': 1.72}, {'period': ""Q4 '23"", 'revenue': 2.03, 'unit': 'M', 'net_profit': 1.17}, {'period': ""Q2 '23"", 'revenue': 1.53, 'unit': 'M', 'net_profit': 9.46}, {'period': ""Q4 '22"", 'revenue': 1.98, 'unit': 'M', 'net_profit': 9.46}, {'period': ""Q2 '22"", 'revenue': 0.95325, 'unit': 'M', 'net_profit': 9.46}, {'period': ""Q1 '22"", 'revenue': 999.7, 'unit': 'K', 'net_profit': -154.88}]",0.4,0.4,86017662,3194596,70890,25022268,614960,84551854,25963374,70890,4898524,-1,1.3953834874234043,1.352941176470588,"[0.029, 0.11]","['2025-05-15', '1989-03-09']",__nan__,0.2908968625536463
9,JMP,JMP Group LLC Common Shares,"JMP Group LLC provides investment banking, sales and trading, and equity research services to corporate and institutional clients, and alternative asset management products and services to institutional investors and high net-worth individuals. The company is headquartered in San Francisco, California and currently employs 226 full-time employees. The firm operates in five segments: Broker-Dealer, Asset Management, Corporate Credit, Investment Income and Corporate Costs. The Broker-Dealer segment includes a range of services, such as underwriting and acting as a placement agent for public and private capital markets raising transactions and financial advisory services in mergers and acquisitions, restructuring and other strategic transactions. The Asset Management segment includes the management of a range of pooled investment vehicles. The Corporate Credit segment includes the management of collateralized loan obligations and small business loans. The Investment Income segment includes income from the Company's principal investments in public and private securities.",Mr. Joseph Andrew Jolson,Financial - Capital Markets,7.5,USD,0,https://images.financialmodelingprep.com/symbol/JMP.png,81719,0,0.02,41783,192000,-4697000,"[{'period': '2020', 'revenue': 108.7, 'unit': 'M', 'net_profit': -4.7}, {'period': '2019', 'revenue': 98.27, 'unit': 'M', 'net_profit': -6.55}, {'period': '2018', 'revenue': 141.29, 'unit': 'M', 'net_profit': -2.19}, {'period': '2017', 'revenue': 117.65, 'unit': 'M', 'net_profit': -15.88}]","[{'period': ""Q3 '21"", 'revenue': 73.11, 'unit': 'M', 'net_profit': 21.82}, {'period': ""Q2 '21"", 'revenue': 46.77, 'unit': 'M', 'net_profit': 3.63}, {'period': ""Q1 '21"", 'revenue': 36.7, 'unit': 'M', 'net_profit': 1.09}, {'period': ""Q4 '20"", 'revenue': 51.94, 'unit': 'M', 'net_profit': 9.01}, {'period': ""Q3 '20"", 'revenue': 25.01, 'unit': 'M', 'net_profit': -3.08}, {'period': ""Q2 '20"", 'revenue': 29.35, 'unit': 'M', 'net_profit': 1.12}]",-0.24,-0.24,241863000,109789000,91444000,178923000,18345000,82315000,7432000,91444000,26713000,-0.9595022147226323,0.2827912658421133,0.25000000000000006,"[0.25, 0.025]","['2021-11-12', '2007-08-21']",__nan__,0.7397700351025167
