,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
0,MIXT,MiX Telematics Limited American Depositary Shares each representing 25 Ordinary Shares,"MiX Telematics Limited provides fleet and mobile asset management solutions through software-as-a-service (Saas) delivery model. The company offers MiX Fleet Manager, a web-based application, which provides commercial fleet management solution that gives user live and historical views of driver and vehicle performance information, including vehicle tracking and status information, as well as alerts and notifications; MiX Asset Manager, a portfolio of asset tracking products comprising generators, light towers, storage tanks, and pumps; and Matrix, a mobile asset management solutions that offers real-time and historical vehicle tracking and positioning, unauthorized vehicle use alerts, panic emergency response, crash alerts, driver behavior alerts, fuel tax logbooks, and vehicle maintenance notifications for entry-level fleets and consumers. It also provides Beam-e, a crowdsourcing platform to locate vehicles without the expense of utilizing a traditional cellular network connection, and entry-level tracking and recovery services; MiX Now, a system that helps companies monitor and manage the behavior and performance of their vehicles and drivers. It delivers fleet and mobile asset management solutions as SaaS to 815,165 subscribers in South Africa, the Americas, the Middle East, Australia, Europe, and Brazil. MiX Telematics Limited was founded in 1996 and is headquartered in Boca Raton, Florida.",Mr. Stefan Brian Joselowitz,Software - Application,14.55,USD,322439640,https://images.financialmodelingprep.com/symbol/MIXT.png,138269,48.5,0.35,534158,143015000,0,"[{'period': '2023', 'revenue': 1380000000.0, 'unit': '', 'net_profit': 0.0}, {'period': '2022', 'revenue': 144.99, 'unit': 'M', 'net_profit': 4.52}, {'period': '2021', 'revenue': 143.29, 'unit': 'M', 'net_profit': 8.95}, {'period': '2020', 'revenue': 126.89, 'unit': 'M', 'net_profit': 14.6}]","[{'period': ""Q1 '24"", 'revenue': 39.09, 'unit': 'M', 'net_profit': 1.46}, {'period': ""Q4 '23"", 'revenue': 37760.0, 'unit': 'K', 'net_profit': 249.0}, {'period': ""Q3 '23"", 'revenue': 36.35, 'unit': 'M', 'net_profit': 1.61}, {'period': ""Q2 '23"", 'revenue': 36.87, 'unit': 'M', 'net_profit': 2.26}, {'period': ""Q1 '23"", 'revenue': 37.81, 'unit': 'M', 'net_profit': 2.79}, {'period': ""Q4 '22"", 'revenue': 35.26, 'unit': 'M', 'net_profit': -1.21}]",0.07,0.07,176563000,69737000,29876000,67746000,24194000,0,52021000,29876000,142693000,9.79032744831749,-1,-0.65,"[0.060324, 0.037078]","['2024-02-22', '2015-09-16']",__nan__,0.38369307272758163
1,MIY,Blackrock MuniYield Michigan Quality Fund Inc. Common Stock,"BlackRock MuniYield Michigan Quality Fund, Inc. is a closed-ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in investment grade, long-term municipal obligations exempt from federal income taxes and Michigan income taxes. BlackRock MuniYield Michigan Quality Fund, Inc. was formed on October 30, 1992 and is domiciled in the United States.",Mr. Charles Choon Sik Park,Asset Management,10.95,USD,317164013,https://images.financialmodelingprep.com/symbol/MIY.png,51929,68.44,-0.16,49294,0,18323817,"[{'period': '2024', 'revenue': 25.6, 'unit': 'M', 'net_profit': 18.32}, {'period': '2023', 'revenue': -4.0, 'unit': 'M', 'net_profit': -4.34}, {'period': '2022', 'revenue': -53.17, 'unit': 'M', 'net_profit': -53.51}, {'period': '2021', 'revenue': 24.57, 'unit': 'M', 'net_profit': 24.25}]","[{'period': ""Q4 '24"", 'revenue': 12.84, 'unit': 'M', 'net_profit': 5.57}, {'period': ""Q2 '24"", 'revenue': 12.75, 'unit': 'M', 'net_profit': 12.76}, {'period': ""Q4 '23"", 'revenue': 12620.0, 'unit': 'K', 'net_profit': -693.61}, {'period': ""Q2 '23"", 'revenue': 12.16, 'unit': 'M', 'net_profit': -3.65}, {'period': ""Q4 '22"", 'revenue': 12.41, 'unit': 'M', 'net_profit': -33.12}, {'period': ""Q2 '22"", 'revenue': 12.7, 'unit': 'M', 'net_profit': -20.4}]",0.63,0.63,612766375,18098383,10985345,233816609,6961874,605653337,2251870,16392727,22711308,1.0,5.217823867495846,5.846153846153846,"[0.0545, 0.14302]","['2025-04-15', '1993-01-12']",__nan__,0.3815754560618637
2,MKC,McCormick & Company Incorporated Common Stock,"McCormick & Company, Incorporated manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavorful products to the food industry. It operates in two segments, Consumer and Flavor Solutions. The Consumer segment offers spices, herbs, and seasonings, as well as condiments and sauces, and desserts. This segment markets its products under the McCormick, French's, Frank's RedHot, Lawry's Cholula Hot Sauce, Gourmet Garden, Club House, and OLD BAY brands in the Americas; Ducros, Schwartz, Kamis, and Drogheria & Alimentari, and Vahiné brands in Europe, the Middle East, and Africa; McCormick and DaQiao brands in China; and McCormick, Aeroplane, and Gourmet Garden brands in Australia, as well as markets regional and ethnic brands, such as Zatarain's, Stubb's, Thai Kitchen, and Simply Asia. It also supplies its products under the private labels. This segment serves retailers comprising grocery, mass merchandise, warehouse clubs, discount and drug stores, and e-commerce retailers directly and indirectly through distributors and wholesale foodservice suppliers. The Flavor Solutions segment offers seasoning blends, spices and herbs, condiments, coating systems, and compound flavors to multinational food manufacturers and foodservice customers. It serves foodservice customers directly and indirectly through distributors. The company was founded in 1889 and is headquartered in Hunt Valley, Maryland.",Mr. Brendan M. Foley,Packaged Foods,74.67,USD,20018148881,https://images.financialmodelingprep.com/symbol/MKC.png,2406201,25.75,-0.65,1679985,1316500000,788500000,"[{'period': '2024', 'revenue': 6720.0, 'unit': 'M', 'net_profit': 788.5}, {'period': '2023', 'revenue': 6660.0, 'unit': 'M', 'net_profit': 680.6}, {'period': '2022', 'revenue': 6350.0, 'unit': 'M', 'net_profit': 682.0}, {'period': '2021', 'revenue': 6320.0, 'unit': 'M', 'net_profit': 755.3}]","[{'period': ""Q1 '25"", 'revenue': 1610.0, 'unit': 'M', 'net_profit': 162.3}, {'period': ""Q4 '24"", 'revenue': 1800.0, 'unit': 'M', 'net_profit': 215.2}, {'period': ""Q3 '24"", 'revenue': 1680.0, 'unit': 'M', 'net_profit': 223.1}, {'period': ""Q2 '24"", 'revenue': 1640.0, 'unit': 'M', 'net_profit': 184.2}, {'period': ""Q1 '24"", 'revenue': 1600.0, 'unit': 'M', 'net_profit': 166.0}, {'period': ""Q4 '23"", 'revenue': 1750.0, 'unit': 'M', 'net_profit': 219.3}]",2.94,2.92,13070300000,2139000000,186100000,7753500000,587400000,282700000,2882800000,186100000,921900000,0.09144420494113746,0.15853658536585366,0.1574803149606299,"[0.45, 0.2208]","['2025-04-07', '1984-12-17']",__nan__,0.5932151519092905
3,MKL,Markel Corporation Common Stock,"Markel Corporation, a diverse financial holding company, markets and underwrites specialty insurance products in the United States, Bermuda, the United Kingdom, rest of Europe, Canada, the Asia Pacific, and the Middle East. Its Insurance segment offers general and professional liability, personal lines, marine and energy, specialty programs, and workers' compensation insurance products; and property coverages that include fire, allied lines, and other specialized property coverages, including catastrophe-exposed property risks, such as earthquake and wind. This segment also offers credit and surety products, and collateral protection insurance products. The company's Reinsurance segment offers transaction, healthcare, and environmental impairment liability; and specialty treaty reinsurance products comprising structured and whole turnover credit, political risk, mortgage and contract, and commercial surety reinsurance programs. Its Markel Ventures segment provides equipment used in baking systems and food processing; portable dredges; over-the-road car haulers and transportation equipment; and laminated oak and composite wood flooring, tube and tank trailers, as well as ornamental plants and residential homes, handbags, and architectural products. This segment also provides consulting, and other types of services to businesses and consumers, including distribution of exterior building products, crane rental, fire protection, and life safety services, management and technology consulting, and retail intelligence services. The company's Other segment provides healthcare, leasing and investment services, as well as operates as an insurance and investment fund manager offering a range of investment products, including insurance-linked securities, catastrophe bonds, insurance swaps, and weather derivatives; and program services. it also manages funds with third parties. Markel Corporation was founded in 1930 and is based in Glen Allen, Virginia.",Mr. Thomas Sinnickson Gayner,Insurance - Property & Casualty,1718.6,USD,21845574873,https://images.financialmodelingprep.com/symbol/MKL.png,63618,8.62,-49.93,59216,3842000000,2747022000,"[{'period': '2024', 'revenue': 16.62, 'unit': 'B', 'net_profit': 2.75}, {'period': '2023', 'revenue': 15.8, 'unit': 'B', 'net_profit': 2.0}, {'period': '2022', 'revenue': 11820.0, 'unit': 'M', 'net_profit': -101.2}, {'period': '2021', 'revenue': 12.92, 'unit': 'B', 'net_profit': 2.42}]","[{'period': ""Q4 '24"", 'revenue': 3840.0, 'unit': 'M', 'net_profit': 549.18}, {'period': ""Q3 '24"", 'revenue': 4610.0, 'unit': 'M', 'net_profit': 904.96}, {'period': ""Q2 '24"", 'revenue': 3700.0, 'unit': 'M', 'net_profit': 267.7}, {'period': ""Q1 '24"", 'revenue': 4.47, 'unit': 'B', 'net_profit': 1.03}, {'period': ""Q4 '23"", 'revenue': 4640.0, 'unit': 'M', 'net_profit': 769.31}, {'period': ""Q3 '23"", 'revenue': 3380.0, 'unit': 'M', 'net_profit': 81.74}]",199.69,199.32,61897982000,25788085000,10556442000,44429009000,15231643000,23191195000,0,3692667000,2339015000,0.3117875136402684,0.37622215765057165,0.35548465924518063,__nan__,__nan__,__nan__,0.717777988303399
4,MLI,Mueller Industries Inc. Common Stock,"Mueller Industries, Inc. manufactures and sells copper, brass, aluminum, and plastic products in the United States, the United Kingdom, Canada, South Korea, the Middle East, China, and Mexico. It operates through three segments: Piping Systems, Industrial Metals, and Climate. The Piping Systems segment offers copper tubes, fittings, line sets, and pipe nipples; PEX plumbing and radiant systems; and plumbing-related fittings and plastic injection tooling. It also resells steel pipes, brass and plastic plumbing valves, malleable iron fittings and faucets, and plumbing specialties; and supplies water tubes. This segment sells its products to wholesalers in the plumbing and refrigeration markets, distributors to the manufactured housing and recreational vehicle industries, building material retailers, and air-conditioning original equipment manufacturers (OEMs). The Industrial Metals segment manufactures brass, bronze, and copper alloy rods; plumbing brass, valves, and fittings; cold-form aluminum and copper products; machining of aluminum, steel, brass, and cast iron impacts and castings; brass and aluminum forgings; brass, aluminum, and stainless-steel valves; fluid control solutions; and gas train assembles to OEMs in the industrial, construction, HVAC, plumbing, and refrigeration markets. The Climate segment offers valves, protection devices, and brass fittings for various OEMs in the commercial HVAC and refrigeration markets; high-pressure components and accessories for the air-conditioning and refrigeration markets; coaxial heat exchangers and twisted tubes for the HVAC, geothermal, refrigeration, swimming pool heat pump, marine, ice machine, commercial boiler, and heat reclamation markets; insulated HVAC flexible duct systems; and brazed manifolds, headers, and distributor assemblies. The company was founded in 1917 and is headquartered in Collierville, Tennessee.",Mr. Gregory L. Christopher,Manufacturing - Metal Fabrication,68.45,USD,7581265723,https://images.financialmodelingprep.com/symbol/MLI.png,938095,12.89,-2.5,1067776,874005000,604879000,"[{'period': '2024', 'revenue': 3770.0, 'unit': 'M', 'net_profit': 604.88}, {'period': '2023', 'revenue': 3420.0, 'unit': 'M', 'net_profit': 602.9}, {'period': '2022', 'revenue': 3980.0, 'unit': 'M', 'net_profit': 658.32}, {'period': '2021', 'revenue': 3770.0, 'unit': 'M', 'net_profit': 468.52}]","[{'period': ""Q4 '24"", 'revenue': 923.54, 'unit': 'M', 'net_profit': 137.65}, {'period': ""Q3 '24"", 'revenue': 997.83, 'unit': 'M', 'net_profit': 168.7}, {'period': ""Q2 '24"", 'revenue': 997.75, 'unit': 'M', 'net_profit': 160.16}, {'period': ""Q1 '24"", 'revenue': 849.65, 'unit': 'M', 'net_profit': 138.36}, {'period': ""Q4 '23"", 'revenue': 732.38, 'unit': 'M', 'net_profit': 119.24}, {'period': ""Q3 '23"", 'revenue': 819.79, 'unit': 'M', 'net_profit': 132.71}]",5.43,5.32,3290906000,1099837000,1059103000,486498000,0,88037000,397987000,1037229000,565705000,-0.013991315501795451,0.0032874603788043398,0.0036968576709795883,"[0.25, 4]","['2025-03-14', '1996-05-16']",__nan__,0.14783102282471758
5,MLM,Martin Marietta Materials Inc. Common Stock,"Martin Marietta Materials, Inc., a natural resource-based building materials company, supplies aggregates and heavy-side building materials to the construction industry in the United States and internationally. It offers crushed stone, sand, and gravel products; ready mixed concrete and asphalt; paving products and services; and Portland and specialty cement for use in the infrastructure projects, and nonresidential and residential construction markets, as well as in the railroad, agricultural, utility, and environmental industries. The company also produces magnesia-based chemicals products that are used in industrial, agricultural, and environmental applications; and dolomitic lime primarily to customers for steel production and soil stabilization. Its chemical products are used in flame retardants, wastewater treatment, pulp and paper production, and other environmental applications. The company was founded in 1939 and is headquartered in Raleigh, North Carolina.",Mr. C. Howard Nye J.D.,Construction Materials,485.07,USD,29395382670,https://images.financialmodelingprep.com/symbol/MLM.png,591380,14.97,-9.17,433945,3338000000,1995000000,"[{'period': '2024', 'revenue': 6.54, 'unit': 'B', 'net_profit': 2.0}, {'period': '2023', 'revenue': 6.78, 'unit': 'B', 'net_profit': 1.17}, {'period': '2022', 'revenue': 6160.0, 'unit': 'M', 'net_profit': 866.8}, {'period': '2021', 'revenue': 5410.0, 'unit': 'M', 'net_profit': 702.5}]","[{'period': ""Q4 '24"", 'revenue': 1630.0, 'unit': 'M', 'net_profit': 294.0}, {'period': ""Q3 '24"", 'revenue': 1890.0, 'unit': 'M', 'net_profit': 363.0}, {'period': ""Q2 '24"", 'revenue': 1760.0, 'unit': 'M', 'net_profit': 294.0}, {'period': ""Q1 '24"", 'revenue': 1.25, 'unit': 'B', 'net_profit': 1.04}, {'period': ""Q4 '23"", 'revenue': 1610.0, 'unit': 'M', 'net_profit': 282.5}, {'period': ""Q3 '23"", 'revenue': 1990.0, 'unit': 'M', 'net_profit': 416.7}]",32.49,32.39,18170000000,2542000000,670000000,8714000000,678000000,0,1016000000,670000000,604000000,0.5415165789230627,0.7067328257335956,0.6764705882352943,"[0.79, 0.11]","['2025-03-03', '1994-08-26']",__nan__,0.47958172812328015
6,MLP,Maui Land & Pineapple Company Inc. Common Stock,"Maui Land & Pineapple Company, Inc., together with its subsidiaries, develops, manages, and sells residential, resort, commercial, agricultural, and industrial real estate properties in the United States. It operates through Real Estate, Leasing, and Resort Amenities segments. The Real Estate segment is involved in the land planning and entitlement, development, and sale of its landholdings on Maui. This segment also provides licensed general brokerage services for properties in the Kapalua Resort and surrounding areas. The Leasing segment leases commercial, agricultural, and industrial land and properties; and licenses its registered trademarks and trade names, as well as provides stewardship and conservation services. This segment also operates ditches, reservoirs, and well systems that provide potable and non-potable water to West and Upcountry Maui areas. The Resort Amenities segment manages the operations of the Kapalua Club, a private non-equity club program that provides its members special programs, access, and other privileges at certain amenities at the Kapalua Resort. The company owns approximately 23,000 acres of land on the island of Maui, Hawaii. Maui Land & Pineapple Company, Inc. was founded in 1909 and is based in Lahaina, Hawaii.",Mr. Race A. Randle,Real Estate - Services,14.41,USD,284493532,https://images.financialmodelingprep.com/symbol/MLP.png,15842,-37.92,-0.59,12866,-5872000,-7391000,"[{'period': '2024', 'revenue': 11.56, 'unit': 'M', 'net_profit': -7.39}, {'period': '2023', 'revenue': 10.91, 'unit': 'M', 'net_profit': -3.08}, {'period': '2022', 'revenue': 20.96, 'unit': 'M', 'net_profit': 1.79}, {'period': '2021', 'revenue': 12.44, 'unit': 'M', 'net_profit': -3.2}]","[{'period': ""Q4 '24"", 'revenue': 3.41, 'unit': 'M', 'net_profit': -1.91}, {'period': ""Q3 '24"", 'revenue': 3.03, 'unit': 'M', 'net_profit': -2.24}, {'period': ""Q2 '24"", 'revenue': 2.65, 'unit': 'M', 'net_profit': -1.87}, {'period': ""Q1 '24"", 'revenue': 2.48, 'unit': 'M', 'net_profit': -1.38}, {'period': ""Q4 '23"", 'revenue': 4040.0, 'unit': 'K', 'net_profit': 593.0}, {'period': ""Q3 '23"", 'revenue': 2.1, 'unit': 'M', 'net_profit': -1.19}]",-0.38,-0.38,50139000,15127000,9522000,16958000,5016000,968000,11197000,6835000,-1501000,-1.6630385487528345,-1.3996753246753246,-1.375,"[0.125, 0.125]","['2001-03-08', '1999-03-04']",__nan__,0.3382197490975089
7,MLR,Miller Industries Inc. Common Stock,"Miller Industries, Inc., together with its subsidiaries, manufactures and sells towing and recovery equipment. The company offers wreckers that are used to recover and tow disabled vehicles and other equipment; and car carriers, which are specialized flatbed vehicles with hydraulic tilt mechanisms, which are used to transport new or disabled vehicles and other equipment. It also provides transport trailers for moving various vehicles for auto auctions, car dealerships, leasing companies, and other related applications. The company markets its products under the Century, Challenger, Holmes, Champion, Eagle, Titan, Jige, Boniface, Vulcan, and Chevron brands. Miller Industries, Inc. sells its products through independent distributors in the United States, Canada, Mexico, Europe, the Pacific Rim, the Middle East, South America, and Africa; and through prime contractors to governmental entities. The company was incorporated in 1990 and is based in Ooltewah, Tennessee.",Mr. Frank  Madonia,Auto - Parts,39.62,USD,454016594,https://images.financialmodelingprep.com/symbol/MLR.png,131936,7.24,-0.57,68754,84483000,63494000,"[{'period': '2024', 'revenue': 1260.0, 'unit': 'M', 'net_profit': 63.49}, {'period': '2023', 'revenue': 1150.0, 'unit': 'M', 'net_profit': 58.29}, {'period': '2022', 'revenue': 848.46, 'unit': 'M', 'net_profit': 20.35}, {'period': '2021', 'revenue': 717.48, 'unit': 'M', 'net_profit': 16.25}]","[{'period': ""Q4 '24"", 'revenue': 221.91, 'unit': 'M', 'net_profit': 10.53}, {'period': ""Q3 '24"", 'revenue': 314.27, 'unit': 'M', 'net_profit': 15.43}, {'period': ""Q2 '24"", 'revenue': 371.45, 'unit': 'M', 'net_profit': 20.51}, {'period': ""Q1 '24"", 'revenue': 349.87, 'unit': 'M', 'net_profit': 17.02}, {'period': ""Q4 '23"", 'revenue': 296.25, 'unit': 'M', 'net_profit': 16.7}, {'period': ""Q3 '23"", 'revenue': 274.57, 'unit': 'M', 'net_profit': 17.46}]",5.55,5.47,667015000,529766000,24337000,265985000,313413000,0,197873000,24337000,1518000,-0.09159041300631177,0.08925906229091969,0.0882352941176471,"[0.2, 0.1]","['2025-03-17', '2010-03-16']",__nan__,0.3987691431227184
8,MMC,Marsh & McLennan Companies Inc. Common Stock,"Marsh & McLennan Companies, Inc., a professional services company, provides advice and solutions to clients in the areas of risk, strategy, and people worldwide. It operates in two segments, Risk and Insurance Services, and Consulting. The Risk and Insurance Services segment offers risk management services, such as risk advice, risk transfer, and risk control and mitigation solutions, as well as insurance and reinsurance broking, catastrophe and financial modeling, and related advisory services; and insurance program management services. This segment serves businesses, public entities, insurance companies, associations, professional services organizations, and private clients. The Consulting segment provides health, wealth, and career consulting services and products; and specialized management, as well as economic and brand consulting services. Marsh & McLennan Companies, Inc. was founded in 1871 and is headquartered in New York, New York.",Mr. John Quinlan Doyle,Insurance - Brokers,212.1,USD,104544747510,https://images.financialmodelingprep.com/symbol/MMC.png,2285419,26.06,-7.97,2708596,6926000000,4060000000,"[{'period': '2024', 'revenue': 24.46, 'unit': 'B', 'net_profit': 4.06}, {'period': '2023', 'revenue': 22.74, 'unit': 'B', 'net_profit': 3.76}, {'period': '2022', 'revenue': 20.72, 'unit': 'B', 'net_profit': 3.05}, {'period': '2021', 'revenue': 19.82, 'unit': 'B', 'net_profit': 3.14}]","[{'period': ""Q1 '25"", 'revenue': 7.06, 'unit': 'B', 'net_profit': 1.38}, {'period': ""Q4 '24"", 'revenue': 6070.0, 'unit': 'M', 'net_profit': 788.0}, {'period': ""Q3 '24"", 'revenue': 5700.0, 'unit': 'M', 'net_profit': 747.0}, {'period': ""Q2 '24"", 'revenue': 6.22, 'unit': 'B', 'net_profit': 1.12}, {'period': ""Q1 '24"", 'revenue': 6.47, 'unit': 'B', 'net_profit': 1.4}, {'period': ""Q4 '23"", 'revenue': 5550.0, 'unit': 'M', 'net_profit': 756.0}]",8.25,8.18,56481000000,22117000000,2398000000,42946000000,7156000000,0,19518000000,2398000000,3986000000,0.09640652208326737,0.08093716719914804,0.08552631578947373,"[0.815, 0.55]","['2025-04-03', '1983-01-05']",__nan__,0.7603618916095678
9,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,"MainStay DefinedTerm Municipal Opportunities Fund is a closed-ended fixed income mutual fund launched and managed by New York Life Investment Management LLC. The fund is co-managed by MacKay Shields LLC. It invests in the fixed income markets of the United States. The fund primarily invests in investment grade municipal bonds which are exempt from regular U.S. Federal income taxes. It benchmarks the performance of its portfolio against the Barclays Municipal Bond Index. MainStay DefinedTerm Municipal Opportunities Fund was formed on June 26, 2012 and is domiciled in the United States.",Mr. David M. Dowden,Asset Management,14.06,USD,431747998,https://images.financialmodelingprep.com/symbol/MMD.png,80032,13.92,-0.21,134384,21675820,12665130,"[{'period': '2023', 'revenue': 27.42, 'unit': 'M', 'net_profit': 12.67}, {'period': '2022', 'revenue': -8.01, 'unit': 'M', 'net_profit': -8.36}, {'period': '2021', 'revenue': -54.6, 'unit': 'M', 'net_profit': -55.03}, {'period': '2020', 'revenue': 69.57, 'unit': 'M', 'net_profit': 69.14}]","[{'period': ""Q2 '24"", 'revenue': 13.68, 'unit': 'M', 'net_profit': 18.57}, {'period': ""Q4 '23"", 'revenue': 15.0, 'unit': 'M', 'net_profit': 7.64}, {'period': ""Q2 '23"", 'revenue': 6.74, 'unit': 'M', 'net_profit': 5.03}, {'period': ""Q4 '22"", 'revenue': 16.33, 'unit': 'M', 'net_profit': 14.46}, {'period': ""Q2 '22"", 'revenue': -8.73, 'unit': 'M', 'net_profit': -22.83}, {'period': ""Q4 '21"", 'revenue': 18.07, 'unit': 'M', 'net_profit': -61.73}]",0.45,0.45,659032526,10648201,1274613,193475853,9373588,648360208,5912127,1274613,86070172,2.175522358240214,2.514439823248212,2.5,"[0.06, 0.0958]","['2025-04-15', '2012-09-12']",__nan__,0.2935755753578694
