,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
0,MFIN,Medallion Financial Corp. Common Stock,"Medallion Financial Corp., together with its subsidiaries, operates as a finance company in the United States. The company operates through four segments: Recreation Lending, Home Improvement Lending, Commercial Lending, and Medallion Lending. It provides loans that finance consumer purchases of recreational vehicles, boats, and trailers; consumer home improvements; commercial businesses; and taxi medallions to individuals, and small to mid-size businesses. The company also offers commercial loans for purchase of equipment and related assets necessary to open a new business, or purchase or improvement of an existing business; and medallion loans. In addition, it provides debt, mezzanine, and equity investment capital to companies in various industries; and raises deposits and conducts other banking activities. Medallion Financial Corp. was incorporated in 1995 and is headquartered in New York City, New York.",Mr. Alvin  Murstein,Financial - Credit Services,8.29,USD,191231233,https://images.financialmodelingprep.com/symbol/MFIN.png,43047,5.45,0,27958,0,35878000,"[{'period': '2024', 'revenue': 290.7, 'unit': 'M', 'net_profit': 35.88}, {'period': '2023', 'revenue': 264.06, 'unit': 'M', 'net_profit': 55.08}, {'period': '2022', 'revenue': 156.93, 'unit': 'M', 'net_profit': 43.84}, {'period': '2021', 'revenue': 148.07, 'unit': 'M', 'net_profit': 54.11}]","[{'period': ""Q4 '24"", 'revenue': 97.55, 'unit': 'M', 'net_profit': 10.14}, {'period': ""Q3 '24"", 'revenue': 48.88, 'unit': 'M', 'net_profit': 8.61}, {'period': ""Q2 '24"", 'revenue': 71.8, 'unit': 'M', 'net_profit': 7.1}, {'period': ""Q1 '24"", 'revenue': 72.47, 'unit': 'M', 'net_profit': 10.02}, {'period': ""Q4 '23"", 'revenue': 70.57, 'unit': 'M', 'net_profit': 14.32}, {'period': ""Q3 '23"", 'revenue': 49.04, 'unit': 'M', 'net_profit': 11.23}]",1.59,1.52,2868606000,168357000,153043000,2429648000,17445000,0,84123000,98238000,115513000,-1,-0.34860836253381505,-0.3510204081632653,"[0.11, 0.2]","['2025-03-17', '1996-11-08']",__nan__,0.8469786370104504
1,MFNC,Mackinac Financial Corporation Common Stock,"Mackinac Financial Corp. is a bank holding company, which engages in the provision of commercial banking services through its subsidiary, mBank. The company is headquartered in Manistique, Michigan and currently employs 294 full-time employees. The Company, through the Bank, is engaged in the general commercial banking business. The Bank provides a range of loan and deposit products. These banking services include customary retail and commercial banking services, including checking and savings accounts, time deposits, interest bearing transaction accounts, safe deposit facilities, real estate mortgage lending, commercial lending, commercial and governmental lease financing, and direct and indirect consumer financing. The funds for the Bank's operation are also provided by brokered deposits and through borrowings from the Federal Home Loan Bank (FHLB) system, proceeds from the sale of loans and mortgage-backed and other securities, funds from repayment of outstanding loans and earnings from operations. The Bank has over 13 branch offices located in the Upper Peninsula of Michigan and four branch offices located in Michigan's Lower Peninsula.",Mr. Paul Tobias,Banks - Regional,21.5,USD,0,https://images.financialmodelingprep.com/symbol/MFNC.png,51880,0.0,0.12000084,194294,27176000,13473000,"[{'period': '2020', 'revenue': 63.04, 'unit': 'M', 'net_profit': 13.47}, {'period': '2019', 'revenue': 58.31, 'unit': 'M', 'net_profit': 13.85}, {'period': '2018', 'revenue': 50.23, 'unit': 'M', 'net_profit': 8.37}, {'period': '2017', 'revenue': 40.64, 'unit': 'M', 'net_profit': 5.48}]","[{'period': ""Q2 '21"", 'revenue': 15.27, 'unit': 'M', 'net_profit': 2.94}, {'period': ""Q1 '21"", 'revenue': 15.73, 'unit': 'M', 'net_profit': 3.88}, {'period': ""Q4 '20"", 'revenue': 15.91, 'unit': 'M', 'net_profit': 3.64}, {'period': ""Q3 '20"", 'revenue': 15.76, 'unit': 'M', 'net_profit': 3.32}, {'period': ""Q2 '20"", 'revenue': 16.42, 'unit': 'M', 'net_profit': 3.45}, {'period': ""Q1 '20"", 'revenue': 14.95, 'unit': 'M', 'net_profit': 3.05}]",1.28,1.28,242843000,218901000,333654000,1333866000,0,111836000,0,221818000,13279000,-0.12524543728071588,-0.027220216606498194,-0.007751937984496131,"[0.14, 0.0024]","['2021-07-01', '2000-04-14']",__nan__,5.492709281305205
2,MGEE,MGE Energy Inc,"MGE Energy, Inc., through its subsidiaries, operates as a public utility holding company primarily in Wisconsin. It operates through Regulated Electric Utility Operations; Regulated Gas Utility Operations; Nonregulated Energy Operations; Transmission Investments; and All Other. The company generates, purchases, and distributes electricity; owns or leases electric generation facilities located in Wisconsin and Iowa; and plans, constructs, operates, maintains, and expands transmission facilities to provide transmission services. It also generates electricity from coal-fired, gas-fired, and renewable energy sources, as well as purchases power under short and long-term commitments. As of December 31, 2021, the company generated and distributed electricity to 159,000 customers in Dane County, Wisconsin; and purchased and distributed natural gas to 169,000 customers in seven Wisconsin counties. MGE Energy, Inc.is headquartered in Madison, Wisconsin.",Mr. Jeffrey M. Keebler,Diversified Utilities,86.85,USD,3170659005,https://images.financialmodelingprep.com/symbol/MGEE.png,160762,26.08,-0.17,148945,272676000,120569000,"[{'period': '2024', 'revenue': 676.94, 'unit': 'M', 'net_profit': 120.57}, {'period': '2023', 'revenue': 690.43, 'unit': 'M', 'net_profit': 117.7}, {'period': '2022', 'revenue': 714.52, 'unit': 'M', 'net_profit': 110.95}, {'period': '2021', 'revenue': 606.58, 'unit': 'M', 'net_profit': 105.76}]","[{'period': ""Q4 '24"", 'revenue': 171.41, 'unit': 'M', 'net_profit': 22.02}, {'period': ""Q3 '24"", 'revenue': 168.48, 'unit': 'M', 'net_profit': 40.94}, {'period': ""Q2 '24"", 'revenue': 145.71, 'unit': 'M', 'net_profit': 23.79}, {'period': ""Q1 '24"", 'revenue': 191.34, 'unit': 'M', 'net_profit': 33.81}, {'period': ""Q4 '23"", 'revenue': 164.65, 'unit': 'M', 'net_profit': 20.08}, {'period': ""Q3 '23"", 'revenue': 160.53, 'unit': 'M', 'net_profit': 37.86}]",3.33,3.33,2827959000,227265000,21302000,1597821000,51277000,118035000,125563000,21302000,40859000,-0.013055454009113843,0.024384234360529826,0.024615384615384636,"[0.45, 0.59]","['2025-02-28', '1987-02-26']",__nan__,0.5650085450319471
3,MGI,Moneygram International Inc. Common Stock,"MoneyGram International, Inc., together with its subsidiaries, provides cross-border peer-to-peer payments and money transfer services in the United States and internationally. The company operates through two segments, Global Funds Transfer and Financial Paper Products. The Global Funds Transfer segment offers money transfer services and bill payment services through third-party agents, including retail chains, independent retailers, post offices, banks, and other financial institutions; and digital solutions, such as moneygram.com, account deposit, and kiosk-based services, as well as mobile app solutions. The Financial Paper Products segment provides money orders to consumers through its agents and financial institutions under the MoneyGram brand and on a private label or co-branded basis with various agents and financial institutions; and official check outsourcing services for banks and credit unions. MoneyGram International, Inc. was incorporated in 2003 and is based in Dallas, Texas.",Mr. W. Alexander Holmes,Financial - Credit Services,10.99,USD,1074114244,https://images.financialmodelingprep.com/symbol/MGI.png,3394929,32.3235294117647,0,4045697,140900000,34200000,"[{'period': '2022', 'revenue': 1310.0, 'unit': 'M', 'net_profit': 34.2}, {'period': '2021', 'revenue': 1280.0, 'unit': 'M', 'net_profit': -37.9}, {'period': '2020', 'revenue': 1220.0, 'unit': 'M', 'net_profit': -7.9}, {'period': '2019', 'revenue': 1290.0, 'unit': 'M', 'net_profit': -60.3}]","[{'period': ""Q1 '23"", 'revenue': 337.5, 'unit': 'M', 'net_profit': 5.0}, {'period': ""Q4 '22"", 'revenue': 342.1, 'unit': 'M', 'net_profit': 21.8}, {'period': ""Q3 '22"", 'revenue': 330.8, 'unit': 'M', 'net_profit': 4.2}, {'period': ""Q2 '22"", 'revenue': 329.6, 'unit': 'M', 'net_profit': 3.1}, {'period': ""Q1 '22"", 'revenue': 307.6, 'unit': 'M', 'net_profit': 5.1}, {'period': ""Q4 '21"", 'revenue': 324.6, 'unit': 'M', 'net_profit': 4.2}]",0.35,0.34,4505200000,172100000,172100000,4651000000,0,0,159700000,172100000,31900000,0.1094488188976378,1.9023746701846966,1.8333333333333335,"[0.05, 0.01]","['2007-12-12', '2004-09-14']",__nan__,1.0323626032140638
4,MGIC,Magic Software Enterprises Ltd. Ordinary Shares,"Magic Software Enterprises Ltd. provides proprietary application development, business process integration, vertical software solutions, and information technologies (IT) outsourcing software services in Israel and internationally. The company's Software Services segment develops, markets, sells, and supports application platform, software applications, and business and process integration solutions and related services. Its IT Professional Services segment offers IT services in the areas of infrastructure design and delivery, application development, technology planning and implementation services, communications services and solutions, and supplemental outsourcing services. The company offers proprietary application platforms, such as Magic xpa for developing and deploying business applications; AppBuilder for building, deploying, and maintaining high-end and mainframe-grade business applications; Magic xpi for application integration; FactoryEye for virtualization of production data; BusinessEye for organizational business intelligence; and Magic SmartUX for cross-platform mobile business applications. It also provides vertical software solutions comprising Clicks, a software solution for healthcare providers; Leap, a software solution for business support systems; Hermes Cargo, a packaged software solution for managing air cargo ground handling; HR Pulse, a single-tenant software as a service tool; MBS Solution, a system for managing TV broadcast management; Nativ, a system for management of rehabilitation centers; and Mobisale, a system for sales and distribution field activities for consumer goods manufacturers and wholesalers. In addition, the company provides software maintenance, support, training, and consulting services. The company was formerly known as Mashov Software Export (1983) Ltd. and changed its name to Magic Software Enterprises Ltd. in 1991. Magic Software Enterprises Ltd. was incorporated in 1983 and is headquartered in Or Yehuda, Israel.",Mr. Yakov  Tsaroya,Information Technology Services,12.57,USD,617178201,https://images.financialmodelingprep.com/symbol/MGIC.png,76165,16.76,0.23,83471,82060000,36883000,"[{'period': '2024', 'revenue': 552.52, 'unit': 'M', 'net_profit': 36.88}, {'period': '2023', 'revenue': 535.05, 'unit': 'M', 'net_profit': 37.03}, {'period': '2022', 'revenue': 566.79, 'unit': 'M', 'net_profit': 40.47}, {'period': '2021', 'revenue': 480.32, 'unit': 'M', 'net_profit': 29.77}]","[{'period': ""Q4 '24"", 'revenue': 142.58, 'unit': 'M', 'net_profit': 10.62}, {'period': ""Q3 '24"", 'revenue': 142.97, 'unit': 'M', 'net_profit': 8.43}, {'period': ""Q2 '24"", 'revenue': 136.25, 'unit': 'M', 'net_profit': 9.03}, {'period': ""Q1 '24"", 'revenue': 130.72, 'unit': 'M', 'net_profit': 8.8}, {'period': ""Q4 '23"", 'revenue': 125.55, 'unit': 'M', 'net_profit': 8.48}, {'period': ""Q3 '23"", 'revenue': 129.48, 'unit': 'M', 'net_profit': 7.15}]",0.75,0.75,540331000,276199000,112830000,239262000,139569000,0,170287000,112779000,73158000,-0.0025768183586153248,-0.003996651454187032,0.0,"[0.327, 0.4]","['2025-04-22', '2003-02-11']",__nan__,0.44280635388308276
5,MGLN,Magellan Health Inc. Common Stock,"Magellan Health, Inc., together with its subsidiaries, provides healthcare management services in the United States. The company operates in Healthcare and Pharmacy Management segments. The Healthcare segment offers carve-out management services for behavioral health; employee assistance plans; and other areas of specialty healthcare, including diagnostic imaging, musculoskeletal management, cardiac, and physical medicine. It also contracts with state Medicaid agencies, and the centers for Medicare and Medicaid services to manage care for beneficiaries under Medicaid and Medicare programs, such as healthcare and long-term support services through its network of medical and behavioral health professionals, clinics, hospitals, nursing facilities, home care agencies, and ancillary service providers. The Pharmacy Management segment comprises products and solutions that provide clinical and financial management of pharmaceuticals paid under medical and pharmacy benefit programs. Further, it offers pharmacy benefit management services, such as pharmaceutical dispensing services; pharmacy benefit administration for state Medicaid and other government sponsored programs; clinical and formulary management programs; medical pharmacy management programs; and programs for the integrated management of specialty drugs that treat complex conditions. In addition, the company provides services to health plans and managed care organizations, employers, labor unions, third party administrators, state governments, military and governmental agencies, exchanges, brokers, and consultants. Magellan Health, Inc. was incorporated in 1969 and is headquartered in Phoenix, Arizona. As of January 4, 2022, Magellan Health, Inc. operates as a subsidiary of Centene Corporation.",Mr. Kenneth Fasola,Medical - Healthcare Plans,94.99,USD,0,https://images.financialmodelingprep.com/symbol/MGLN.png,143016,8.485795962122566,94.99,832178,487414000,4046000,"[{'period': '2020', 'revenue': 4580.0, 'unit': 'M', 'net_profit': 4.05}, {'period': '2019', 'revenue': 7160.0, 'unit': 'M', 'net_profit': 55.9}, {'period': '2018', 'revenue': 7310.0, 'unit': 'M', 'net_profit': 24.18}, {'period': '2017', 'revenue': 5840.0, 'unit': 'M', 'net_profit': 110.14}]",[],0.16,0.16,3359855000,2156397000,1285297000,1489883000,743502000,2612000,737579000,1144450000,375281000,0.9615903154793766,-0.9276233408464813,-0.9298245614035087,__nan__,__nan__,__nan__,0.44343669592884216
6,MGNI,Magnite Inc. Common Stock,"Magnite, Inc. operates an independent sell-side advertising platform in the United States and internationally. The company's platform offers applications and services for sellers of digital advertising inventory or publishers that own and operate CTV channels, applications, websites, and other digital media properties, to manage and monetize their inventory; and provides applications and services for buyers, including advertisers, agencies, agency trading desks, and demand side platforms to buy digital advertising inventory. It markets its technology solutions to buyers and sellers through a sales teams that operate from various locations. The company was formerly known as The Rubicon Project, Inc. and changed name to Magnite, Inc. in July 2020. Magnite, Inc. was incorporated in 2007 and is headquartered in New York, New York.",Mr. Michael G. Barrett,Advertising Agencies,9.0,USD,1286559000,https://images.financialmodelingprep.com/symbol/MGNI.png,2724900,56.25,-0.15,3034322,51087000,22786000,"[{'period': '2024', 'revenue': 668.17, 'unit': 'M', 'net_profit': 22.79}, {'period': '2023', 'revenue': 619.71, 'unit': 'M', 'net_profit': -159.18}, {'period': '2022', 'revenue': 577.07, 'unit': 'M', 'net_profit': -130.32}, {'period': '2021', 'revenue': 468410.0, 'unit': 'K', 'net_profit': 65.0}]","[{'period': ""Q4 '24"", 'revenue': 193.97, 'unit': 'M', 'net_profit': 36.41}, {'period': ""Q3 '24"", 'revenue': 162.0, 'unit': 'M', 'net_profit': 5.21}, {'period': ""Q2 '24"", 'revenue': 162.88, 'unit': 'M', 'net_profit': -1.08}, {'period': ""Q1 '24"", 'revenue': 149.32, 'unit': 'M', 'net_profit': -17.76}, {'period': ""Q4 '23"", 'revenue': 186.93, 'unit': 'M', 'net_profit': 30.91}, {'period': ""Q3 '23"", 'revenue': 150.09, 'unit': 'M', 'net_profit': -17.48}]",0.16,0.16,2854768000,1703180000,483220000,2086550000,1200046000,0,1495984000,483220000,202391000,-0.5582314384047319,1.1431425268871243,1.1367521367521367,__nan__,__nan__,__nan__,0.730900024100032
7,MGNX,MacroGenics Inc. Common Stock,"MacroGenics, Inc., a biopharmaceutical company, develops and commercializes antibody-based therapeutics to treat cancer in the United States. Its approved product is MARGENZA (margetuximab-cmkb), a human epidermal growth factor receptor 2 (HER2) receptor antagonist indicated, in combination with chemotherapy, for the treatment of adult patients with metastatic HER2-positive breast cancer who have received two or more prior anti-HER2 regimens. The company's pipeline of immuno-oncology product candidates includes MGC018, an antibody drug conjugate (ADC), which targets solid tumors expressing B7-H3; Enoblituzumab, a monoclonal antibody that targets B7-H3; and MGD024, an investigational bispecific CD123 × CD3 DART molecule to minimize cytokine-release syndrome for patients with hematologic malignancies. It also develops Lorigerlimab, a monoclonal antibody that targets the immune checkpoints PD-1 and cytotoxic T-lymphocyte-associated protein 4; Tebotelimab, an investigational tetravalent DART molecule for PD-1 and lymphocyte-activation gene 3; Retifanlimab, an investigational monoclonal antibody targeting metastatic squamous cell carcinoma of the anal canal and metastatic non-small cell lung cancer; and IMGC936, an ADC that targets ADAM9, a cell surface protein over-expressed in various solid tumor types. Further, the company develops MGD014 and MGD020, a DART molecule to target the envelope protein of human immunodeficiency virus infected cells and CD3 on T cells; Teplizumab for the treatment of type 1 diabetes; and PRV-3279, a CD32B × CD79B DART molecule for the treatment of autoimmune indications. It has collaborations with Incyte Corporation; Zai Lab Limited; I-Mab Biopharma; and Janssen Biotech, Inc. The company was incorporated in 2000 and is headquartered in Rockville, Maryland.","Dr. Scott  Koenig M.D., Ph.D.",Biotechnology,1.1,USD,69399330,https://images.financialmodelingprep.com/symbol/MGNX.png,754126,-1.03,0,1709451,-57367000,-66966000,"[{'period': '2024', 'revenue': 149.96, 'unit': 'M', 'net_profit': -66.97}, {'period': '2023', 'revenue': 58.75, 'unit': 'M', 'net_profit': -9.06}, {'period': '2022', 'revenue': 151.94, 'unit': 'M', 'net_profit': -120.02}, {'period': '2021', 'revenue': 75.64, 'unit': 'M', 'net_profit': -190.86}]","[{'period': ""Q4 '24"", 'revenue': 17.73, 'unit': 'M', 'net_profit': -15.42}, {'period': ""Q3 '24"", 'revenue': 110.71, 'unit': 'M', 'net_profit': 56.31}, {'period': ""Q2 '24"", 'revenue': 10.8, 'unit': 'M', 'net_profit': -55.66}, {'period': ""Q1 '24"", 'revenue': 9.1, 'unit': 'M', 'net_profit': -52.19}, {'period': ""Q4 '23"", 'revenue': 10.72, 'unit': 'M', 'net_profit': -46.07}, {'period': ""Q3 '23"", 'revenue': 10.4, 'unit': 'M', 'net_profit': 17.55}]",-1.07,-1.07,261655000,217490000,201667000,145598000,4309000,0,55530000,182840000,-72079000,-29.44174516608825,-6.393022742327225,-6.133333333333334,__nan__,__nan__,__nan__,0.5564502875924404
8,MGPI,MGP Ingredients Inc.,"MGP Ingredients, Inc., together with its subsidiaries, produces and supplies distilled spirits, branded spirits, and food ingredients. It operates through three segments: Distillery Products; Branded Spirits; and Ingredient Solutions. The Distillery Products segment provides food grade alcohol for beverage applications that include bourbon and rye whiskeys, as well as grain neutral spirits, including vodka and gin; and food-grade industrial alcohol, which is used as an ingredient in foods, personal care products, cleaning solutions, pharmaceuticals, and various other products. This segment also provides fuel-grade alcohol for blending with gasoline; distillers feed and related co-products, such as distillers feed and corn oil; and warehouse services, including barrel put away, storage, and retrieval services, as well as blending services. The Branded Spirits segment provides ultra-premium, premium, mid, and value branded distilled spirits. The Ingredient Solutions segment provides specialty wheat starches for food applications under the Fibersym, Resistant Starch, and FiberRite RW Resistant Starch names; specialty wheat proteins for food applications under the Arise and Proterra names; gluten-free textured pea proteins; commodity wheat starch for food and non-food applications; and commodity wheat proteins. The company sells its products directly or through distributors to manufacturers and processors of finished packaged goods or to bakeries primarily in the United States, the United Kingdom, Japan, Thailand, Mexico, and Canada. MGP Ingredients, Inc. was founded in 1941 and is headquartered in Atchison, Kansas.",Mr. Brandon M. Gall CPA,Beverages - Wineries & Distilleries,26.51,USD,563875653,https://images.financialmodelingprep.com/symbol/MGPI.png,401796,16.99,-0.5,442537,98870000,34663000,"[{'period': '2024', 'revenue': 703.62, 'unit': 'M', 'net_profit': 34.66}, {'period': '2023', 'revenue': 836.52, 'unit': 'M', 'net_profit': 107.47}, {'period': '2022', 'revenue': 782.36, 'unit': 'M', 'net_profit': 109.46}, {'period': '2021', 'revenue': 626.72, 'unit': 'M', 'net_profit': 91.31}]","[{'period': ""Q4 '24"", 'revenue': 180.8, 'unit': 'M', 'net_profit': -41.96}, {'period': ""Q3 '24"", 'revenue': 161.46, 'unit': 'M', 'net_profit': 23.65}, {'period': ""Q2 '24"", 'revenue': 190.81, 'unit': 'M', 'net_profit': 32.09}, {'period': ""Q1 '24"", 'revenue': 170.56, 'unit': 'M', 'net_profit': 20.64}, {'period': ""Q4 '23"", 'revenue': 214.89, 'unit': 'M', 'net_profit': 31.07}, {'period': ""Q3 '23"", 'revenue': 211.62, 'unit': 'M', 'net_profit': 13.21}]",1.56,1.56,1405785000,546136000,25273000,573242000,0,7024000,92450000,25273000,31097000,-0.42013770776394965,-0.6774784833682251,-0.6763485477178424,"[0.12, 0.1]","['2025-03-14', '1988-12-16']",__nan__,0.40777359269020513
9,MGRC,McGrath RentCorp Common Stock,"McGrath RentCorp operates as a business to business rental company in the United States and internationally. It rents and sells relocatable modular buildings, portable storage containers, electronic test equipment and related accessories, and liquid and solid containment tanks and boxes. The company operates through four segments: Mobile Modular, TRS-RenTelco, Adler Tanks, and Enviroplex. The Mobile Modular segment rents and sells modular buildings designed for use as classrooms, temporary offices adjacent to existing facilities, sales offices, construction field offices, restroom buildings, health care clinics, child care facilities, office spaces, and various other purposes; and portable storage containers. The TRS-RenTelco segment rents and sells general purpose electronic test equipment, such as oscilloscopes, amplifiers, analyzers, signal source, and power source test equipment primarily to aerospace, defense, electronics, industrial, research, and semiconductor industries. It also provides communications test equipment, including network and transmission test equipment for various fiber, copper, and wireless networks to the manufacturers of communications equipment and products, electrical and communications installation contractors, field technicians, and service providers. The Adler Tanks segment rents fixed axle steel tanks for storing groundwater, wastewater, volatile organic liquids, sewage, slurry and bio sludge, oil and water mixtures, and chemicals; vacuum containers for sludge and solid materials; dewatering boxes for the separation of water contained in sludge and slurry; and roll-off and trash boxes for temporary storage and transportation of solid waste. The Enviroplex segment manufactures and sells portable classrooms directly to public school districts and other educational institutions in California. The company was incorporated in 1979 and is headquartered in Livermore, California.",Mr. Joseph F. Hanna,Rental & Leasing Services,101.45,USD,2490719240,https://images.financialmodelingprep.com/symbol/MGRC.png,153560,10.76,-3.21,175947,468345000,231727000,"[{'period': '2024', 'revenue': 910.94, 'unit': 'M', 'net_profit': 231.73}, {'period': '2023', 'revenue': 831.84, 'unit': 'M', 'net_profit': 174.62}, {'period': '2022', 'revenue': 733.82, 'unit': 'M', 'net_profit': 115.14}, {'period': '2021', 'revenue': 616.83, 'unit': 'M', 'net_profit': 89.7}]","[{'period': ""Q4 '24"", 'revenue': 243.75, 'unit': 'M', 'net_profit': 38.95}, {'period': ""Q3 '24"", 'revenue': 266.76, 'unit': 'M', 'net_profit': 149.32}, {'period': ""Q2 '24"", 'revenue': 212.61, 'unit': 'M', 'net_profit': 20.62}, {'period': ""Q1 '24"", 'revenue': 187.83, 'unit': 'M', 'net_profit': 22.85}, {'period': ""Q4 '23"", 'revenue': 221.59, 'unit': 'M', 'net_profit': 32.02}, {'period': ""Q3 '23"", 'revenue': 243.51, 'unit': 'M', 'net_profit': 40.37}]",9.44,9.43,2277584000,234453000,807000,1154216000,219342000,0,283879000,807000,334147000,0.5642942314051242,0.32702824975232075,0.3221288515406162,"[0.485, 1.28]","['2025-04-16', '1990-04-10']",__nan__,0.5067720883181477
