,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
0,SOJB,Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1 2076,,None,,25.04,USD,25026830312,https://images.financialmodelingprep.com/symbol/SOJB.png,43586,29.81,-0.01,30075,7241000000,4401000000,"[{'period': '2024', 'revenue': 26.72, 'unit': 'B', 'net_profit': 4.4}]","[{'period': ""Q3 '24"", 'revenue': 7.27, 'unit': 'B', 'net_profit': 1.53}]",4.02,3.99,0,0,0,108506000000,0,0,15993000000,0,9788000000,0,0,0,"[0.328, 0.386]","['2021-09-29', '2016-12-28']",__nan__,__nan__
1,SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,"The Southern Co is a holding company, which engages in the generation and sale of electricity. It operates through the following segments: Traditional Electric Operating Companies, Southern Power, and Southern Company Gas. The Traditional Electric Operating Companies segment refers to vertically integrated utilities that own generation, transmission and distribution facilities, and supplies electric services in the states of Alabama, Georgia, Florida, and Mississippi. The Southern Power segment constructs, acquires, owns, and manages generation assets such as renewable energy projects and sells electricity in the wholesale market. The Southern Company Gas segment distributes natural gas through natural gas distribution facilities in the states of Illinois, Georgia, Virginia, New Jersey, Florida, Tennessee, and Maryland. The company was founded on November 9, 1945, and is headquartered in Atlanta, GA.",None,Regulated Electric,21.85,USD,95268243755,https://images.financialmodelingprep.com/symbol/SOJC.png,33108,26.01,0.23,48348,13238000000,4401000000,"[{'period': '2024', 'revenue': 26.72, 'unit': 'B', 'net_profit': 4.4}, {'period': '2023', 'revenue': 25.25, 'unit': 'B', 'net_profit': 3.98}, {'period': '2022', 'revenue': 29.28, 'unit': 'B', 'net_profit': 3.54}, {'period': '2021', 'revenue': 23.11, 'unit': 'B', 'net_profit': 2.41}]","[{'period': ""Q4 '24"", 'revenue': 6340.0, 'unit': 'M', 'net_profit': 534.0}, {'period': ""Q3 '24"", 'revenue': 7.27, 'unit': 'B', 'net_profit': 1.53}, {'period': ""Q2 '24"", 'revenue': 6.46, 'unit': 'B', 'net_profit': 1.2}, {'period': ""Q1 '24"", 'revenue': 6.65, 'unit': 'B', 'net_profit': 1.13}, {'period': ""Q4 '23"", 'revenue': 6040.0, 'unit': 'M', 'net_profit': 855.0}, {'period': ""Q3 '23"", 'revenue': 6.98, 'unit': 'B', 'net_profit': 1.42}]",4.02,3.99,145180000000,10694000000,1070000000,108506000000,4289000000,4037000000,15993000000,0,833000000,0.12711792252022136,0.1068913480885312,0.10439560439560425,"[0.32813, 0.361]","['2025-02-28', '2018-02-27']",__nan__,0.7473894475823116
2,SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,"The Southern Co is a holding company, which engages in the generation and sale of electricity. It operates through the following segments: Traditional Electric Operating Companies, Southern Power and Southern Company Gas. The Traditional Electric Operating Companies segment refers to vertically integrated utilities that own generation, transmission and distribution facilities, and supplies electric services in the states of Alabama, Georgia, Florida, and Mississippi. The Southern Power segment constructs, acquires, owns, and manages generation assets such as renewable energy projects and sells electricity in the wholesale market. The Southern Company Gas segment distributes natural gas through natural gas distribution facilities in the states of Illinois, Georgia, Virginia, New Jersey, Florida, Tennessee, and Maryland. The company was founded on November 9, 1945, and is headquartered in Atlanta, GA.",None,Regulated Electric,20.82,USD,95268243756,https://images.financialmodelingprep.com/symbol/SOJD.png,106936,,0.25,138165,13238000000,4401000000,"[{'period': '2024', 'revenue': 26.72, 'unit': 'B', 'net_profit': 4.4}, {'period': '2023', 'revenue': 25.25, 'unit': 'B', 'net_profit': 3.98}, {'period': '2022', 'revenue': 29.28, 'unit': 'B', 'net_profit': 3.54}, {'period': '2021', 'revenue': 23.11, 'unit': 'B', 'net_profit': 2.41}]","[{'period': ""Q4 '24"", 'revenue': 6340.0, 'unit': 'M', 'net_profit': 534.0}, {'period': ""Q3 '24"", 'revenue': 7.27, 'unit': 'B', 'net_profit': 1.53}, {'period': ""Q2 '24"", 'revenue': 6.46, 'unit': 'B', 'net_profit': 1.2}, {'period': ""Q1 '24"", 'revenue': 6.65, 'unit': 'B', 'net_profit': 1.13}, {'period': ""Q4 '23"", 'revenue': 6040.0, 'unit': 'M', 'net_profit': 855.0}, {'period': ""Q3 '23"", 'revenue': 6.98, 'unit': 'B', 'net_profit': 1.42}]",4.02,3.99,145180000000,10694000000,1070000000,108506000000,4289000000,4037000000,15993000000,0,833000000,0.12711792252022136,0.1068913480885312,0.10439560439560425,"[0.30938, 0.382]","['2025-04-29', '2020-04-28']",__nan__,0.7473894475823116
3,SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,"The Southern Co is a holding company, which engages in the generation and sale of electricity. It operates through the following segments: Traditional Electric Operating Companies, Southern Power, and Southern Company Gas. The Traditional Electric Operating Companies segment refers to vertically integrated utilities that own generation, transmission and distribution facilities, and supplies electric services in the states of Alabama, Georgia, Florida, and Mississippi. The Southern Power segment constructs, acquires, owns, and manages generation assets such as renewable energy projects and sells electricity in the wholesale market. The Southern Company Gas segment distributes natural gas through natural gas distribution facilities in the states of Illinois, Georgia, Virginia, New Jersey, Florida, Tennessee, and Maryland. The company was founded on November 9, 1945, and is headquartered in Atlanta, GA.",Christopher C. Womack,Regulated Electric,18.3,USD,96299240551,https://images.financialmodelingprep.com/symbol/SOJE.png,79626,,0.14,57246,13238000000,4401000000,"[{'period': '2024', 'revenue': 26.72, 'unit': 'B', 'net_profit': 4.4}, {'period': '2023', 'revenue': 25.25, 'unit': 'B', 'net_profit': 3.98}, {'period': '2022', 'revenue': 29.28, 'unit': 'B', 'net_profit': 3.54}, {'period': '2021', 'revenue': 23.11, 'unit': 'B', 'net_profit': 2.41}]","[{'period': ""Q4 '24"", 'revenue': 6340.0, 'unit': 'M', 'net_profit': 534.0}, {'period': ""Q3 '24"", 'revenue': 7.27, 'unit': 'B', 'net_profit': 1.53}, {'period': ""Q2 '24"", 'revenue': 6.46, 'unit': 'B', 'net_profit': 1.2}, {'period': ""Q1 '24"", 'revenue': 6.65, 'unit': 'B', 'net_profit': 1.13}, {'period': ""Q4 '23"", 'revenue': 6040.0, 'unit': 'M', 'net_profit': 855.0}, {'period': ""Q3 '23"", 'revenue': 6.98, 'unit': 'B', 'net_profit': 1.42}]",4.02,3.99,145180000000,10694000000,1070000000,108506000000,4289000000,4037000000,15993000000,0,833000000,0.12711792252022136,0.1068913480885312,0.10439560439560425,"[0.2625, 0.34125]","['2025-04-14', '2021-01-13']",__nan__,0.7473894475823116
4,SOL,Renesola Ltd. American Depsitary Shares (Each representing 10 shares),"Emeren Group Ltd is solar project developer, owner, and operator. The Company specializes in solar project lifecycle, construction management, and financing services.",Mr. Yumin  Liu,Solar,1.38,USD,70823807,https://images.financialmodelingprep.com/symbol/SOL.png,344919,-5.75,0.06,112368,-686000,-11610000,"[{'period': '2024', 'revenue': 92.07, 'unit': 'M', 'net_profit': -11.61}, {'period': '2023', 'revenue': 105.64, 'unit': 'M', 'net_profit': -3.19}, {'period': '2022', 'revenue': 81.41, 'unit': 'M', 'net_profit': 5.9}, {'period': '2021', 'revenue': 79.66, 'unit': 'M', 'net_profit': 6.86}]","[{'period': ""Q4 '24"", 'revenue': 34.55, 'unit': 'M', 'net_profit': -11.79}, {'period': ""Q3 '24"", 'revenue': 12.86, 'unit': 'M', 'net_profit': 4.84}, {'period': ""Q2 '24"", 'revenue': 30060.0, 'unit': 'K', 'net_profit': 392.0}, {'period': ""Q1 '24"", 'revenue': 14.79, 'unit': 'M', 'net_profit': -4.4}, {'period': ""Q4 '23"", 'revenue': 44.0, 'unit': 'M', 'net_profit': -8.09}, {'period': ""Q3 '23"", 'revenue': 13.95, 'unit': 'M', 'net_profit': -9.39}]",-0.0227,-0.0226,447566000,191388000,50012000,109546000,70817000,0,49518000,0,-20040000,-1.0961727183513248,-2.6440677966101696,-3.0248226950354615,__nan__,__nan__,__nan__,0.24475943212844586
5,SOLN,Southern Company (The) 2019 Series A Corporate Units,,None,,56.16,USD,0,https://images.financialmodelingprep.com/symbol/SOLN.png,520055,0,0.720001,3671151,7241000000,4401000000,"[{'period': '2024', 'revenue': 26.72, 'unit': 'B', 'net_profit': 4.4}, {'period': '2021', 'revenue': 23.11, 'unit': 'B', 'net_profit': 2.31}, {'period': '2020', 'revenue': 20.38, 'unit': 'B', 'net_profit': 3.13}, {'period': '2019', 'revenue': 21.42, 'unit': 'B', 'net_profit': 4.75}]","[{'period': ""Q4 '24"", 'revenue': 7.1, 'unit': 'B', 'net_profit': 2.6}, {'period': ""Q3 '24"", 'revenue': 7.27, 'unit': 'B', 'net_profit': 1.53}, {'period': ""Q2 '22"", 'revenue': 7.21, 'unit': 'B', 'net_profit': 1.09}, {'period': ""Q1 '22"", 'revenue': 6650.0, 'unit': 'M', 'net_profit': 991.0}, {'period': ""Q4 '21"", 'revenue': 5770.0, 'unit': 'M', 'net_profit': -283.0}, {'period': ""Q3 '21"", 'revenue': 6.24, 'unit': 'B', 'net_profit': 1.1}]",4.02,3.99,0,0,0,108506000000,0,0,15993000000,0,9788000000,0,0,0,"[0.844, 0.703]","['2022-07-28', '2019-10-30']",__nan__,__nan__
6,SON,Sonoco Products Company Common Stock,"Sonoco Products Company, together with its subsidiaries, manufactures and sells industrial and consumer packaging products in North and South America, Europe, Australia, and Asia. The company operates through two segments: Consumer Packaging and Industrial Paper Packaging. The Consumer Packaging segment round and shaped rigid paper containers; metal and peelable membrane ends and closures; thermoformed plastic trays and containers; printed flexible packaging; and global brand artwork management. The Industrial Paper Packaging segment provides fiber-based tubes, cones, and cores; fiber-based construction tubes; fiber-based protective packaging and components; wooden, metal, and composite wire and cable, as well as reels and spools; and recycled paperboard, corrugating medium, recovered paper, and material recycling services. Sonoco Products Company offers thermoformed rigid plastic trays and devices; custom-engineered molded foam protective packaging and components; temperature-assured packaging; injection molded and extruded containers, spools, and parts; retail security packaging, including printed backer cards, thermoformed blisters, and heat-sealing equipment; and paper amenities. The company sells its products in various markets, which include paper, textile, film, food, chemical, packaging, construction, and wire and cable. Sonoco Products Company was founded in 1899 and is headquartered in Hartsville, South Carolina.",Mr. Robert Howard Coker,Packaging & Containers,42.89,USD,4230017672,https://images.financialmodelingprep.com/symbol/SON.png,868016,63.07,2.29,1509262,610965000,163949000,"[{'period': '2024', 'revenue': 5310.0, 'unit': 'M', 'net_profit': 163.95}, {'period': '2023', 'revenue': 6780.0, 'unit': 'M', 'net_profit': 474.96}, {'period': '2022', 'revenue': 7250.0, 'unit': 'M', 'net_profit': 466.44}, {'period': '2021', 'revenue': 5590.0, 'unit': 'M', 'net_profit': -93.55}]","[{'period': ""Q4 '24"", 'revenue': 1360.0, 'unit': 'M', 'net_profit': -42.96}, {'period': ""Q3 '24"", 'revenue': 1680.0, 'unit': 'M', 'net_profit': 50.92}, {'period': ""Q2 '24"", 'revenue': 1620.0, 'unit': 'M', 'net_profit': 90.81}, {'period': ""Q1 '24"", 'revenue': 1640.0, 'unit': 'M', 'net_profit': 65.18}, {'period': ""Q4 '23"", 'revenue': 1640.0, 'unit': 'M', 'net_profit': 81.24}, {'period': ""Q3 '23"", 'revenue': 1710.0, 'unit': 'M', 'net_profit': 130.75}]",1.65,1.65,12507790000,3178560000,431010000,10221577000,1083403000,0,4038291000,431010000,440610000,-0.44076737335996324,-0.6548144155600799,-0.6583850931677019,"[0.52, 0.23]","['2025-02-26', '1990-05-14']",__nan__,0.8172168704463378
7,SONY,Sony Group Corporation American Depositary Shares ,"Sony Group Corporation designs, develops, produces, and sells electronic equipment, instruments, and devices for the consumer, professional, and industrial markets in Japan, the United States, Europe, China, the Asia-Pacific, and internationally. The company distributes software titles and add-on content through digital networks; network services related to game, video, and music content; and home and portable game consoles, packaged software, and peripheral devices. It also develops, produces, markets, and distributes recorded music; publishes music; and produces and distributes animation titles, game applications, and various services for music and visual products. In addition, the company produces, acquires, and distributes live-action and animated motion pictures for theatrical release, as well as scripted and animated series, unscripted reality or light entertainment, daytime serials, game shows, television movies, and miniseries and other television programs; operates a visual effects and animation unit; manages a studio facility; and operates television and digital networks, and post-production facilities. Further, it researches, develops, designs, produces, markets, distributes, sells, and services televisions, and video and sound products; interchangeable lens, compact digital, and consumer and professional video cameras; projectors and medical equipment; mobile phones, tablets, accessories, and applications; and metal oxide semiconductor image sensors, charge-coupled devices, integration systems, and other semiconductors. Additionally, it offers Internet broadband network services; recording media, and storage media products; and life and non-life insurance, banking, and other services, as well as creates and distributes content for PCs and mobile phones. The company was formerly known as Sony Corporation and changed its name to Sony Group Corporation in April 2021. Sony Group Corporation was incorporated in 1946 and is headquartered in Tokyo, Japan.",Dr. Hiroaki  Kitano Ph.D.,Consumer Electronics,22.97,USD,138398470944,https://images.financialmodelingprep.com/symbol/SONY.png,5432101,17.95,1.65,7443772,2454639000000,970573000000,"[{'period': '2024', 'revenue': 13020.0, 'unit': 'B', 'net_profit': 970.57}, {'period': '2023', 'revenue': 11.54, 'unit': 'T', 'net_profit': 1.01}, {'period': '2022', 'revenue': 9920.0, 'unit': 'B', 'net_profit': 882.18}, {'period': '2021', 'revenue': 9.0, 'unit': 'T', 'net_profit': 1.03}]","[{'period': ""Q3 '25"", 'revenue': 4410.0, 'unit': 'B', 'net_profit': 373.74}, {'period': ""Q2 '25"", 'revenue': 2910.0, 'unit': 'B', 'net_profit': 338.5}, {'period': ""Q1 '25"", 'revenue': 3010.0, 'unit': 'B', 'net_profit': 231.64}, {'period': ""Q4 '24"", 'revenue': 3480.0, 'unit': 'B', 'net_profit': 189.0}, {'period': ""Q3 '24"", 'revenue': 3750.0, 'unit': 'B', 'net_profit': 363.92}, {'period': ""Q2 '24"", 'revenue': 2830.0, 'unit': 'B', 'net_profit': 200.1}]",157.14,157.14,34107490000000,6776806000000,2330080000000,26351385000000,2158196000000,17880514000000,10192045000000,1907113000000,749267000000,0.0646957428461876,-0.03452182831199759,0.03602415675518849,"[0.3154, 0.235]","['2024-09-30', '1973-04-23']",__nan__,0.7725981888435649
8,SOR,Source Capital Inc. Common Stock,"Source Capital, Inc. is a close-ended balanced fund launched and managed by First Pacific Advisors, LLC. The fund invests in the public equity markets of the United States. It seeks to invest in the stocks of companies operating across diversified sectors. The fund primarily invests in value stocks of small to mid cap companies. It employs fundamental analysis with a bottom-up stock selection approach, focusing on such factors as high liquidity, relatively unleveraged balance sheets, and long-term ability to earn above-average returns on capital to create its portfolio. The fund benchmarks the performance of its portfolio against the Russell 2500 Index, the S&P 500 Index, and the Nasdaq Composite Index. Source Capital, Inc. was formed in June 1, 1968 and is domiciled in the United States.",Mr. James Richard Atwood CPA,Asset Management,42.0,USD,344389500,https://images.financialmodelingprep.com/symbol/SOR.png,13213,8.79,2.22,22151,0,39158393,"[{'period': '2024', 'revenue': 40.22, 'unit': 'M', 'net_profit': 39.16}, {'period': '2023', 'revenue': 19.56, 'unit': 'M', 'net_profit': 53.64}, {'period': '2022', 'revenue': -26.04, 'unit': 'M', 'net_profit': -27.09}, {'period': '2021', 'revenue': 42.36, 'unit': 'M', 'net_profit': 41.48}]","[{'period': ""Q4 '24"", 'revenue': 10.25, 'unit': 'M', 'net_profit': 12.68}, {'period': ""Q2 '24"", 'revenue': 10.35, 'unit': 'M', 'net_profit': 26.48}, {'period': ""Q4 '23"", 'revenue': 18.58, 'unit': 'M', 'net_profit': 23.52}, {'period': ""Q2 '23"", 'revenue': 12.06, 'unit': 'M', 'net_profit': 30.12}, {'period': ""Q4 '22"", 'revenue': 6.45, 'unit': 'M', 'net_profit': 9.97}, {'period': ""Q2 '22"", 'revenue': 10.53, 'unit': 'M', 'net_profit': 8.34}]",4.78,4.78,379441277,4460560,3675,22484074,3173992,375199134,0,3675,0,0,-0.26996417644012094,-0.2646153846153846,"[0.2083, 0.625]","['2025-05-15', '1980-11-21']",__nan__,0.05925574090875727
9,SOS,SOS Limited American Depositary Shares,"SOS Limited provides data mining and analysis services to corporate and individual members in the People's Republic of China. It provides marketing data, technology, and solutions for insurance companies; emergency rescue services; and insurance product and health care information portals. The company operates SOS cloud emergency rescue service software as a service platform that offers basic cloud products, such as medical rescue, auto rescue, financial rescue, and life rescue cards; cooperative cloud systems, including information rescue center, intelligent big data, and intelligent software and hardware; and information cloud systems, such as Information Today and E-commerce Today, as well as 10086 hot-line and promotional center for Guangdong Bank of Development. It also focuses on cryptocurrency mining, blockchain-based insurance, and security management businesses. The company serves insurance companies, financial institutions, medical institutions, healthcare providers, and other service providers in the emergency rescue services industry. SOS Limited is headquartered in Qingdao, the People's Republic of China.",Mr. Yandai  Wang,Software - Infrastructure,4.6,USD,13960494,https://images.financialmodelingprep.com/symbol/SOS.png,16462,-1.12,0.24,4261,963000,-3651000,"[{'period': '2023', 'revenue': 92.42, 'unit': 'M', 'net_profit': -3.65}, {'period': '2022', 'revenue': 260.03, 'unit': 'M', 'net_profit': -229.45}, {'period': '2021', 'revenue': 357.82, 'unit': 'M', 'net_profit': -49.25}, {'period': '2020', 'revenue': 50.29, 'unit': 'M', 'net_profit': 4.4}]","[{'period': ""Q2 '24"", 'revenue': 30.26, 'unit': 'M', 'net_profit': -5.45}, {'period': ""Q1 '24"", 'revenue': 30.26, 'unit': 'M', 'net_profit': -5.45}, {'period': ""Q4 '23"", 'revenue': 51.7, 'unit': 'M', 'net_profit': 7.2}, {'period': ""Q3 '23"", 'revenue': 25.3, 'unit': 'M', 'net_profit': 3.52}, {'period': ""Q2 '23"", 'revenue': 41.81, 'unit': 'M', 'net_profit': -10.7}, {'period': ""Q1 '23"", 'revenue': 20.9, 'unit': 'M', 'net_profit': -5.35}]",-0.0054,-0.0054,483892000,455395000,279484000,61519000,121640000,0,61519000,279177000,9708000,1.004677209410759,0.9840878285617157,0.9925,__nan__,__nan__,__nan__,0.12713374058674248
